# TEST CONFIGURATION BEGIN
# RandomTreeGenerator(fraction_leaves_per_level=0.15, max_tree_depth=5, min_leaf_depth=3, n_cat_features=5, n_categories_per_cat_feature=5, n_classes=2, n_num_features=5, sample_random_state=None, tree_random_state=None)
# [ARSLVQ] RobustSoftLearningVectorQuantization(gamma=0.9, gradient_descent='adadelta', initial_prototypes=None, prototypes_per_class=4, random_state=None, sigma=4)
# [MEB$_5$] SWMEB eps: 0.1, kernelized: False, w_size: 5 only_mis: True kernel: <function elm_kernel_vec at 0xffffaa1a98b0>
# [MEB$_{50}$] SWMEB eps: 0.1, kernelized: False, w_size: 50 only_mis: True kernel: <function elm_kernel_vec at 0xffffaa1a98b0>
# [MEB$_{100}$] SWMEB eps: 0.1, kernelized: False, w_size: 100 only_mis: True kernel: <function elm_kernel_vec at 0xffffaa1a98b0>
# [MEB$_{300}$] SWMEB eps: 0.1, kernelized: False, w_size: 300 only_mis: True kernel: <function elm_kernel_vec at 0xffffaa1a98b0>
# EvaluatePrequential(batch_size=10, data_points_for_classification=False, max_samples=50000, max_time=inf, metrics=['accuracy', 'model_size'], n_wait=200, output_file='_rand_tree_memory_other.csv', pretrain_size=200, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[ARSLVQ],current_acc_[ARSLVQ],mean_acc_[MEB$_5$],current_acc_[MEB$_5$],mean_acc_[MEB$_{50}$],current_acc_[MEB$_{50}$],mean_acc_[MEB$_{100}$],current_acc_[MEB$_{100}$],mean_acc_[MEB$_{300}$],current_acc_[MEB$_{300}$],model_size_[ARSLVQ],model_size_[MEB$_5$],model_size_[MEB$_{50}$],model_size_[MEB$_{100}$],model_size_[MEB$_{300}$]
23190,0.551609,0.595000,0.515522,0.515000,0.512913,0.495000,0.500957,0.510000,0.500000,0.500000,33.233398,62.911133,147.450195,223.149414,221.211914
23390,0.551724,0.565000,0.515517,0.515000,0.512845,0.505000,0.501034,0.510000,0.500216,0.525000,33.233398,71.524414,174.075195,194.883789,236.672852
23590,0.552009,0.585000,0.515427,0.505000,0.512051,0.420000,0.500684,0.460000,0.500684,0.555000,33.233398,62.258789,172.981445,221.926758,282.297852
23790,0.552076,0.560000,0.515424,0.515000,0.512246,0.535000,0.500212,0.445000,0.500508,0.480000,33.233398,56.641602,161.973633,188.555664,260.594727
23990,0.552311,0.580000,0.515714,0.550000,0.512395,0.530000,0.499916,0.465000,0.500672,0.520000,33.233398,60.930664,155.633789,216.692383,267.059570
24190,0.552250,0.545000,0.515167,0.450000,0.512000,0.465000,0.499875,0.495000,0.500750,0.510000,33.233398,57.465820,172.422852,185.696289,274.243164
24390,0.552273,0.555000,0.515744,0.585000,0.512314,0.550000,0.500041,0.520000,0.501488,0.590000,33.233398,66.961914,173.993164,221.114258,275.473633
24590,0.552500,0.580000,0.516148,0.565000,0.512049,0.480000,0.500369,0.540000,0.501639,0.520000,33.233398,52.434570,147.192383,220.528320,292.098633
24790,0.553374,0.660000,0.516260,0.530000,0.511707,0.470000,0.500000,0.455000,0.502398,0.595000,33.233398,71.469727,146.817383,227.610352,285.571289
24990,0.553871,0.615000,0.516250,0.515000,0.511331,0.465000,0.499919,0.490000,0.501613,0.405000,33.233398,64.028320,172.129883,197.500977,250.610352
25190,0.554280,0.605000,0.516200,0.510000,0.511400,0.520000,0.500160,0.530000,0.501080,0.435000,33.233398,54.708008,155.719727,211.618164,268.067383
25390,0.554405,0.570000,0.516190,0.515000,0.511349,0.505000,0.500476,0.540000,0.501151,0.510000,33.233398,61.118164,170.196289,202.836914,286.168945
25590,0.554764,0.600000,0.516220,0.520000,0.510709,0.430000,0.501063,0.575000,0.501102,0.495000,33.233398,58.891602,178.364258,217.200195,273.340820
25790,0.554922,0.575000,0.516211,0.515000,0.510742,0.515000,0.500664,0.450000,0.500898,0.475000,33.233398,68.700195,146.032227,201.684570,263.583008
25990,0.555271,0.600000,0.516279,0.525000,0.511240,0.575000,0.500853,0.525000,0.501008,0.515000,33.233398,61.071289,140.633789,217.172852,258.083008
26190,0.555769,0.620000,0.516538,0.550000,0.511154,0.500000,0.500923,0.510000,0.500808,0.475000,33.233398,59.047852,182.297852,231.458008,306.418945
26390,0.555496,0.520000,0.516985,0.575000,0.510878,0.475000,0.500725,0.475000,0.500992,0.525000,33.233398,60.852539,169.415039,230.430664,292.165039
26590,0.555795,0.595000,0.517462,0.580000,0.510720,0.490000,0.500417,0.460000,0.501439,0.560000,33.233398,66.731445,170.383789,239.809570,290.563477
26790,0.555752,0.550000,0.517782,0.560000,0.510639,0.500000,0.500301,0.485000,0.501842,0.555000,33.233398,59.016602,183.243164,190.180664,302.454102
26990,0.555672,0.545000,0.518097,0.560000,0.510261,0.460000,0.500560,0.535000,0.502015,0.525000,33.233398,63.692383,170.770508,225.215820,266.004883
27190,0.555519,0.535000,0.517778,0.475000,0.510704,0.570000,0.501370,0.610000,0.501852,0.480000,33.233398,62.860352,162.313477,230.461914,309.200195
27390,0.555551,0.560000,0.517831,0.525000,0.510735,0.515000,0.501507,0.520000,0.501838,0.500000,33.233398,55.043945,152.016602,179.735352,277.782227
27590,0.555839,0.595000,0.517774,0.510000,0.510912,0.535000,0.501715,0.530000,0.501971,0.520000,33.233398,65.352539,168.231445,183.090820,275.524414
27790,0.556304,0.620000,0.517899,0.535000,0.511123,0.540000,0.501884,0.525000,0.502174,0.530000,33.233398,68.473633,162.075195,198.797852,249.133789
27990,0.556583,0.595000,0.518165,0.555000,0.511331,0.540000,0.502122,0.535000,0.502086,0.490000,33.233398,61.165039,165.059570,169.633789,255.719727
28190,0.556607,0.560000,0.518071,0.505000,0.511143,0.485000,0.501714,0.445000,0.501821,0.465000,33.233398,54.848633,159.477539,207.852539,294.575195
28390,0.557057,0.620000,0.518014,0.510000,0.511277,0.530000,0.501738,0.505000,0.501738,0.490000,33.233398,68.309570,176.364258,213.723633,260.188477
28590,0.557289,0.590000,0.517887,0.500000,0.511021,0.475000,0.502042,0.545000,0.501585,0.480000,33.233398,65.610352,154.821289,204.395508,179.446289
28790,0.557273,0.555000,0.517622,0.480000,0.510979,0.505000,0.502238,0.530000,0.501748,0.525000,33.233398,62.504883,151.286133,211.692383,248.481445
28990,0.557118,0.535000,0.517708,0.530000,0.510938,0.505000,0.502431,0.530000,0.501840,0.515000,33.233398,57.547852,180.649414,220.911133,250.172852
29190,0.557586,0.625000,0.517931,0.550000,0.511034,0.525000,0.502759,0.550000,0.501931,0.515000,33.233398,63.766602,147.723633,216.477539,270.645508
29390,0.557945,0.610000,0.518082,0.540000,0.511336,0.555000,0.502945,0.530000,0.502158,0.535000,33.233398,65.336914,169.969727,224.231445,269.997070
29590,0.558231,0.600000,0.518027,0.510000,0.511259,0.500000,0.503469,0.580000,0.502211,0.510000,33.233398,51.422852,159.684570,221.954102,241.336914
29790,0.558581,0.610000,0.517500,0.440000,0.511486,0.545000,0.503851,0.560000,0.502264,0.510000,33.233398,66.915039,161.477539,217.360352,293.458008
29990,0.559094,0.635000,0.517584,0.530000,0.511242,0.475000,0.503993,0.525000,0.502584,0.550000,33.233398,54.743164,167.524414,206.333008,292.133789
30190,0.559100,0.560000,0.517167,0.455000,0.511367,0.530000,0.504400,0.565000,0.502867,0.545000,33.233398,62.379883,176.426758,200.247070,280.290039
30390,0.558974,0.540000,0.516788,0.460000,0.511126,0.475000,0.504967,0.590000,0.502781,0.490000,33.233398,56.180664,136.106445,196.512695,275.805664
30590,0.558980,0.560000,0.516678,0.500000,0.511283,0.535000,0.504704,0.465000,0.502993,0.535000,33.233398,59.661133,182.032227,231.856445,273.415039
30790,0.559118,0.580000,0.517222,0.600000,0.511209,0.500000,0.504542,0.480000,0.503203,0.535000,33.233398,62.727539,163.321289,222.477539,301.481445
30990,0.559416,0.605000,0.517143,0.505000,0.510779,0.445000,0.504513,0.500000,0.503474,0.545000,33.233398,64.145508,180.875977,217.418945,274.278320
31190,0.559548,0.580000,0.517355,0.550000,0.511000,0.545000,0.504774,0.545000,0.503129,0.450000,33.233398,59.782227,171.395508,204.602539,285.762695
31390,0.559391,0.535000,0.517340,0.515000,0.510705,0.465000,0.505064,0.550000,0.503141,0.505000,33.233398,59.579102,175.493164,227.844727,288.161133
31590,0.559522,0.580000,0.516529,0.390000,0.510764,0.520000,0.504936,0.485000,0.503312,0.530000,33.233398,56.375977,177.747070,201.598633,296.196289
31790,0.559873,0.615000,0.516709,0.545000,0.510918,0.535000,0.504810,0.485000,0.503608,0.550000,33.233398,62.168945,147.559570,236.250977,286.344727
31990,0.559654,0.525000,0.516824,0.535000,0.511069,0.535000,0.504591,0.470000,0.503553,0.495000,33.233398,62.340820,171.418945,180.422852,309.075195
32190,0.559438,0.525000,0.516969,0.540000,0.511781,0.625000,0.504406,0.475000,0.503500,0.495000,33.233398,63.973633,152.965820,211.551758,320.926758
32390,0.559410,0.555000,0.516708,0.475000,0.512019,0.550000,0.504441,0.510000,0.504068,0.595000,33.233398,65.336914,165.770508,200.485352,329.485352
32590,0.559506,0.575000,0.516698,0.515000,0.512284,0.555000,0.504599,0.530000,0.504290,0.540000,33.233398,63.719727,164.231445,225.946289,306.110352
32790,0.559816,0.610000,0.516902,0.550000,0.512117,0.485000,0.504908,0.555000,0.504294,0.505000,33.233398,67.301758,144.989258,222.813477,298.258789
32990,0.560122,0.610000,0.516402,0.435000,0.512073,0.505000,0.504634,0.460000,0.503963,0.450000,33.233398,57.700195,146.981445,187.750977,290.454102
33190,0.560152,0.565000,0.516364,0.510000,0.511667,0.445000,0.504576,0.495000,0.503788,0.475000,33.233398,61.102539,164.977539,238.043945,311.629883
33390,0.560452,0.610000,0.516205,0.490000,0.511386,0.465000,0.504608,0.510000,0.503614,0.475000,33.233398,59.567383,147.735352,203.204102,326.161133
33590,0.560419,0.555000,0.516018,0.485000,0.511737,0.570000,0.504820,0.540000,0.503503,0.485000,33.233398,60.364258,158.762695,169.293945,289.504883
33790,0.560506,0.575000,0.515804,0.480000,0.511637,0.495000,0.505119,0.555000,0.503333,0.475000,33.233398,54.571289,159.247070,199.340820,309.145508
33990,0.560858,0.620000,0.516361,0.610000,0.511657,0.515000,0.504970,0.480000,0.503284,0.495000,33.233398,55.141602,154.540039,183.368164,272.883789
34190,0.561176,0.615000,0.516529,0.545000,0.511882,0.550000,0.505118,0.530000,0.503794,0.590000,33.233398,66.844727,136.954102,221.008789,259.825195
34390,0.561082,0.545000,0.516491,0.510000,0.511901,0.515000,0.505614,0.590000,0.503684,0.485000,33.233398,64.047852,148.825195,207.903320,227.778320
34590,0.561337,0.605000,0.516453,0.510000,0.512297,0.580000,0.505756,0.530000,0.503837,0.530000,33.233398,57.836914,155.383789,213.352539,268.047852
34790,0.561590,0.605000,0.516156,0.465000,0.512543,0.555000,0.505809,0.515000,0.503960,0.525000,33.233398,68.782227,164.821289,239.520508,281.622070
34990,0.561925,0.620000,0.515833,0.460000,0.512586,0.520000,0.506264,0.585000,0.503592,0.440000,33.233398,61.403320,173.450195,203.934570,212.829102
35190,0.561971,0.570000,0.516343,0.605000,0.512229,0.450000,0.506400,0.530000,0.503457,0.480000,33.233398,59.313477,151.411133,197.954102,230.836914
35390,0.562244,0.610000,0.516364,0.520000,0.512017,0.475000,0.506989,0.610000,0.503295,0.475000,33.233398,57.477539,153.852539,237.758789,277.704102
35590,0.562203,0.555000,0.515904,0.435000,0.512062,0.520000,0.506554,0.430000,0.503023,0.455000,33.233398,47.899414,169.770508,191.536133,285.469727
35790,0.562753,0.660000,0.516096,0.550000,0.511854,0.475000,0.506770,0.545000,0.502669,0.440000,33.233398,59.344727,156.743164,221.750977,273.875977
35990,0.563156,0.635000,0.515866,0.475000,0.512179,0.570000,0.506816,0.515000,0.502263,0.430000,33.233398,59.403320,159.700195,230.524414,240.461914
36190,0.563333,0.595000,0.515472,0.445000,0.512167,0.510000,0.507056,0.550000,0.502056,0.465000,33.233398,63.961914,169.532227,213.852539,286.848633
36390,0.563343,0.565000,0.515166,0.460000,0.512293,0.535000,0.507210,0.535000,0.502265,0.540000,33.233398,56.426758,168.973633,216.243164,293.528320
36590,0.563544,0.600000,0.515027,0.490000,0.512665,0.580000,0.507088,0.485000,0.502473,0.540000,33.233398,51.727539,183.715820,208.043945,260.360352
36790,0.563934,0.635000,0.515273,0.560000,0.512541,0.490000,0.507322,0.550000,0.502322,0.475000,33.233398,53.586914,182.403320,207.653320,277.004883
36990,0.563804,0.540000,0.514946,0.455000,0.512337,0.475000,0.507418,0.525000,0.502228,0.485000,33.233398,61.262695,180.532227,187.239258,278.770508
37190,0.563811,0.565000,0.514784,0.485000,0.512595,0.560000,0.507541,0.530000,0.502027,0.465000,33.233398,67.563477,159.965820,215.942383,283.172852
37390,0.563495,0.505000,0.515134,0.580000,0.512366,0.470000,0.507258,0.455000,0.501882,0.475000,33.233398,55.969727,159.731445,199.227539,292.903320
37590,0.563743,0.610000,0.515294,0.545000,0.511872,0.420000,0.506765,0.415000,0.502139,0.550000,33.233398,65.333008,144.215820,196.711914,248.793945
37790,0.563670,0.550000,0.515585,0.570000,0.511809,0.500000,0.506622,0.480000,0.501995,0.475000,33.233398,59.481445,158.141602,191.926758,269.125977
37990,0.564101,0.645000,0.515238,0.450000,0.512302,0.605000,0.506534,0.490000,0.502196,0.540000,33.233398,63.098633,149.598633,211.926758,271.309570
38190,0.564316,0.605000,0.514921,0.455000,0.512526,0.555000,0.506711,0.540000,0.502395,0.540000,33.233398,62.461914,146.883789,223.079102,286.118164
38390,0.564503,0.600000,0.514921,0.515000,0.512723,0.550000,0.506675,0.500000,0.502356,0.495000,33.233398,59.958008,152.758789,187.145508,274.512695
38590,0.564818,0.625000,0.514818,0.495000,0.512839,0.535000,0.506667,0.505000,0.502188,0.470000,33.233398,56.180664,166.352539,216.309570,287.321289
38790,0.564845,0.570000,0.514715,0.495000,0.512617,0.470000,0.506554,0.485000,0.502383,0.540000,33.233398,65.942383,172.266602,233.512695,253.051758
38990,0.564923,0.580000,0.514536,0.480000,0.512706,0.530000,0.506392,0.475000,0.502474,0.520000,33.233398,60.293945,167.934570,211.848633,233.317383
39190,0.565000,0.580000,0.514179,0.445000,0.512385,0.450000,0.506692,0.565000,0.502513,0.510000,33.233398,66.840820,182.352539,192.348633,286.024414
39390,0.565434,0.650000,0.514031,0.485000,0.512270,0.490000,0.506403,0.450000,0.502474,0.495000,33.233398,62.852539,166.579102,219.708008,307.575195
39590,0.565736,0.625000,0.514137,0.535000,0.512081,0.475000,0.505761,0.380000,0.502462,0.500000,33.233398,58.161133,131.055664,229.723633,318.997070
39790,0.565783,0.575000,0.514040,0.495000,0.512172,0.530000,0.505556,0.465000,0.502702,0.550000,33.233398,58.469727,154.891602,200.778320,275.372070
39990,0.565754,0.560000,0.514271,0.560000,0.512111,0.500000,0.505352,0.465000,0.502588,0.480000,33.233398,65.497070,158.543945,192.977539,262.168945
40190,0.566225,0.660000,0.514300,0.520000,0.512075,0.505000,0.505375,0.510000,0.502650,0.515000,33.233398,62.129883,159.606445,182.754883,271.125977
40390,0.566343,0.590000,0.514378,0.530000,0.511841,0.465000,0.505323,0.495000,0.503159,0.605000,33.233398,62.211914,153.465820,192.864258,270.090820
40590,0.566460,0.590000,0.514777,0.595000,0.511931,0.530000,0.505545,0.550000,0.503193,0.510000,33.233398,57.438477,156.114258,204.622070,267.504883
40790,0.566872,0.650000,0.514729,0.505000,0.512192,0.565000,0.505616,0.520000,0.503276,0.520000,33.233398,65.512695,176.852539,205.012695,241.305664
40990,0.566961,0.585000,0.514681,0.505000,0.512353,0.545000,0.505588,0.500000,0.503064,0.460000,33.233398,58.879883,148.422852,225.258789,279.797852
41190,0.567659,0.710000,0.514756,0.530000,0.512585,0.560000,0.505878,0.565000,0.502927,0.475000,33.233398,62.418945,160.676758,202.551758,316.833008
41390,0.567670,0.570000,0.514782,0.520000,0.512451,0.485000,0.505777,0.485000,0.502937,0.505000,33.233398,68.395508,139.301758,175.407227,323.637695
41590,0.567971,0.630000,0.514879,0.535000,0.512391,0.500000,0.505990,0.550000,0.503068,0.530000,33.233398,59.129883,173.071289,219.586914,327.668945
41790,0.567909,0.555000,0.514928,0.525000,0.512428,0.520000,0.505841,0.475000,0.503413,0.575000,33.233398,58.926758,153.860352,193.508789,266.454102
41990,0.568278,0.645000,0.515096,0.550000,0.512344,0.495000,0.505813,0.500000,0.503541,0.530000,33.233398,59.504883,149.637695,209.387695,276.715820
42190,0.568405,0.595000,0.514905,0.475000,0.512262,0.495000,0.505571,0.455000,0.503762,0.550000,33.233398,58.793945,143.899414,207.161133,263.508789
42390,0.568649,0.620000,0.514716,0.475000,0.512251,0.510000,0.505616,0.515000,0.503815,0.515000,33.233398,71.719727,157.918945,203.918945,244.329102
42590,0.568585,0.555000,0.514717,0.515000,0.512217,0.505000,0.505825,0.550000,0.503962,0.535000,33.233398,52.485352,164.071289,188.633789,293.833008
42790,0.568615,0.575000,0.514554,0.480000,0.512488,0.570000,0.505751,0.490000,0.503732,0.455000,33.233398,62.208008,168.336914,206.415039,264.141602
42990,0.568575,0.560000,0.514346,0.470000,0.512126,0.435000,0.505678,0.490000,0.503621,0.480000,33.233398,49.649414,161.625977,224.125977,291.461914
43190,0.568419,0.535000,0.514186,0.480000,0.512023,0.490000,0.505558,0.480000,0.503907,0.565000,33.233398,56.145508,172.520508,232.559570,271.016602
43390,0.568380,0.560000,0.513796,0.430000,0.511944,0.495000,0.505694,0.535000,0.503657,0.450000,33.233398,51.907227,184.282227,226.915039,298.754883
43590,0.568410,0.575000,0.513779,0.510000,0.511751,0.470000,0.505530,0.470000,0.503733,0.520000,33.233398,63.969727,167.719727,191.168945,313.450195
43790,0.568532,0.595000,0.514014,0.565000,0.511972,0.560000,0.505734,0.550000,0.503716,0.500000,33.233398,69.122070,159.590820,195.458008,291.176758
43990,0.568836,0.635000,0.513721,0.450000,0.512100,0.540000,0.506096,0.585000,0.503425,0.440000,33.233398,62.942383,158.516602,210.219727,322.055664
44190,0.568932,0.590000,0.513955,0.565000,0.512068,0.505000,0.506114,0.510000,0.503591,0.540000,33.233398,64.208008,151.594727,203.766602,313.063477
44390,0.569005,0.585000,0.513756,0.470000,0.511923,0.480000,0.506041,0.490000,0.503281,0.435000,33.233398,66.043945,169.676758,208.125977,298.735352
44590,0.568964,0.560000,0.513941,0.555000,0.511847,0.495000,0.506261,0.555000,0.503378,0.525000,33.233398,60.844727,180.321289,166.524414,303.872070
44790,0.568834,0.540000,0.513857,0.495000,0.511749,0.490000,0.506570,0.575000,0.503049,0.430000,33.233398,57.282227,169.993164,208.016602,257.067383
44990,0.568750,0.550000,0.513683,0.475000,0.511518,0.460000,0.507143,0.635000,0.502679,0.420000,33.233398,63.817383,175.903320,184.848633,275.844727
45190,0.568867,0.595000,0.513578,0.490000,0.511556,0.520000,0.507422,0.570000,0.502622,0.490000,33.233398,65.325195,154.383789,173.067383,269.852539
45390,0.568960,0.590000,0.513783,0.560000,0.511792,0.565000,0.507566,0.540000,0.502412,0.455000,33.233398,59.368164,169.981445,226.567383,249.442383
45590,0.569097,0.600000,0.513811,0.520000,0.511740,0.500000,0.507577,0.510000,0.502467,0.515000,33.233398,60.512695,137.938477,209.208008,254.110352
45790,0.568882,0.520000,0.514035,0.565000,0.511754,0.515000,0.507763,0.550000,0.502522,0.515000,33.233398,62.465820,185.571289,222.290039,243.262695
45990,0.569170,0.635000,0.514148,0.540000,0.511943,0.555000,0.507664,0.485000,0.502751,0.555000,33.233398,57.848633,157.594727,215.958008,264.875977
46190,0.569522,0.650000,0.514043,0.490000,0.512130,0.555000,0.507978,0.580000,0.502674,0.485000,33.233398,59.454102,180.118164,241.485352,263.735352
46390,0.569329,0.525000,0.514069,0.520000,0.512013,0.485000,0.507749,0.455000,0.502727,0.515000,33.233398,54.606445,171.059570,204.231445,282.575195
46590,0.568922,0.475000,0.514116,0.525000,0.512177,0.550000,0.508017,0.570000,0.503017,0.570000,33.233398,64.168945,188.063477,231.688477,280.454102
46790,0.568948,0.575000,0.514013,0.490000,0.512103,0.495000,0.508047,0.515000,0.502961,0.490000,33.233398,55.852539,150.028320,210.583008,216.497070
46990,0.568718,0.515000,0.514188,0.555000,0.512350,0.570000,0.507714,0.430000,0.502714,0.445000,33.233398,54.079102,187.411133,249.219727,214.493164
47190,0.568745,0.575000,0.514085,0.490000,0.512596,0.570000,0.507617,0.485000,0.502468,0.445000,33.233398,70.680664,157.512695,198.653320,249.403320
47390,0.568941,0.615000,0.514068,0.510000,0.512712,0.540000,0.507860,0.565000,0.502606,0.535000,33.233398,68.399414,131.176758,223.961914,255.465820
47590,0.568945,0.570000,0.513903,0.475000,0.512616,0.490000,0.507848,0.505000,0.502595,0.500000,33.233398,70.086914,164.301758,202.270508,267.165039
47790,0.569202,0.630000,0.514286,0.605000,0.512542,0.495000,0.507773,0.490000,0.502626,0.510000,33.233398,52.508789,157.766602,215.422852,264.516602
47990,0.569561,0.655000,0.514226,0.500000,0.512636,0.535000,0.507406,0.420000,0.502845,0.555000,33.233398,67.047852,171.532227,210.188477,266.243164
48190,0.569813,0.630000,0.514250,0.520000,0.512687,0.525000,0.507354,0.495000,0.502812,0.495000,33.233398,65.469727,169.961914,217.098633,301.954102
48390,0.569730,0.550000,0.514295,0.525000,0.512656,0.505000,0.507656,0.580000,0.502676,0.470000,33.233398,62.583008,163.590820,199.461914,293.403320
48590,0.569649,0.550000,0.514463,0.555000,0.512645,0.510000,0.507645,0.505000,0.502665,0.500000,33.233398,61.840820,160.395508,188.411133,283.172852
48790,0.569794,0.605000,0.514630,0.555000,0.512305,0.430000,0.507840,0.555000,0.502613,0.490000,33.233398,52.594727,168.407227,229.223633,299.407227
48990,0.569898,0.595000,0.514570,0.500000,0.512152,0.475000,0.507725,0.480000,0.502561,0.490000,33.233398,62.512695,187.297852,207.774414,330.079102
49190,0.569796,0.545000,0.514571,0.515000,0.512245,0.535000,0.507551,0.465000,0.502796,0.560000,33.233398,60.629883,161.266602,202.469727,306.344727
49390,0.569939,0.605000,0.514756,0.560000,0.512602,0.600000,0.507581,0.515000,0.502785,0.500000,33.233398,57.106445,173.297852,237.211914,331.395508
49590,0.570202,0.635000,0.514777,0.520000,0.512429,0.470000,0.507632,0.520000,0.502854,0.520000,33.233398,63.715820,175.676758,240.536133,301.036133
49790,0.570101,0.545000,0.514657,0.485000,0.512702,0.580000,0.507581,0.495000,0.502883,0.510000,33.233398,65.270508,159.633789,194.118164,273.547852
49990,0.570201,0.595000,0.514880,0.570000,0.512450,0.450000,0.507831,0.570000,0.503273,0.600000,33.233398,66.036133,168.575195,217.684570,283.766602
